"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Liu C.-F.; Padhy S.; Ramachandran S.; Wang V.X.; Efimov A.; Bernal A.; Shi L.; Vaillant M.; Ratnanather J.T.; Faria A.V.; Caffo B.; Albert M.; Miller M.I.","Liu, Chin-Fu (57204952235); Padhy, Shreyas (59270317400); Ramachandran, Sandhya (57193239622); Wang, Victor X. (57210602067); Efimov, Andrew (57210604403); Bernal, Alonso (57210600683); Shi, Linyuan (57210600208); Vaillant, Marc (7004052399); Ratnanather, J. Tilak (57221685340); Faria, Andreia V. (35478593200); Caffo, Brian (35069047000); Albert, Marilyn (7403276705); Miller, Michael I. (35425199300)","57204952235; 59270317400; 57193239622; 57210602067; 57210604403; 57210600683; 57210600208; 7004052399; 57221685340; 35478593200; 35069047000; 7403276705; 35425199300","Using deep Siamese neural networks for detection of brain asymmetries associated with Alzheimer's Disease and Mild Cognitive Impairment","2019","Magnetic Resonance Imaging","64","","","190","199","9","62","10.1016/j.mri.2019.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071137520&doi=10.1016%2fj.mri.2019.07.003&partnerID=40&md5=139d6fcde918041f4a7da90b1b71555a","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85071137520"
"Charkhchi P.; Wang B.; Caffo B.; Yousem D.M.","Charkhchi, P. (57057752300); Wang, B. (57208720329); Caffo, B. (35069047000); Yousem, David M. (7005911220)","57057752300; 57208720329; 35069047000; 7005911220","Bias in neuroradiology peer review: Impact of a “ding” on “dinging” others","2019","American Journal of Neuroradiology","40","1","","19","24","5","4","10.3174/ajnr.A5908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059904139&doi=10.3174%2fajnr.A5908&partnerID=40&md5=fc5e1b05c872f65346b14f9166ba5ab2","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85059904139"
"Chen S.; Liu K.; Yang Y.; Xu Y.; Lee S.; Lindquist M.; Caffo B.S.; Vogelstein J.T.","Chen, Shaojie (56427239900); Liu, Kai (7404199732); Yang, Yuguang (56316162300); Xu, Yuting (57198771447); Lee, Seonjoo (57201780823); Lindquist, Martin (7007030971); Caffo, Brian S. (35069047000); Vogelstein, Joshua T. (15761214600)","56427239900; 7404199732; 56316162300; 57198771447; 57201780823; 7007030971; 35069047000; 15761214600","An M-estimator for reduced-rank system identification","2017","Pattern Recognition Letters","86","","","76","81","5","5","10.1016/j.patrec.2016.12.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009127209&doi=10.1016%2fj.patrec.2016.12.012&partnerID=40&md5=750cf7d45ec4248c5c46147c123a0a7d","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85009127209"
"Caffo B.S.; D'Asaro F.A.; Garcez A.; Raffinetti E.","Caffo, Brian S. (35069047000); D'Asaro, Fabio A. (55903529100); Garcez, Artur (59157772100); Raffinetti, Emanuela (36601260100)","35069047000; 55903529100; 59157772100; 36601260100","Editorial: Explainable artificial intelligence models and methods in finance and healthcare","2022","Frontiers in Artificial Intelligence","5","","970246","","","","1","10.3389/frai.2022.970246","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137017187&doi=10.3389%2ffrai.2022.970246&partnerID=40&md5=c2fbb4eeb43692c16c2fcda157407867","Editorial","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85137017187"
"Caffo B.S.; D'Asaro F.A.; Garcez A.; Raffinetti E.","Caffo, Brian S. (35069047000); D'Asaro, Fabio A. (55903529100); Garcez, Artur (59157772100); Raffinetti, Emanuela (36601260100)","35069047000; 55903529100; 59157772100; 36601260100","Erratum to: Editorial: Explainable artificial intelligence models and methods in finance and healthcare (Frontiers in Artificial Intelligence, (2022), 5, 10.3389/frai.2022.970246)","2023","Frontiers in Artificial Intelligence","6","","1157762","","","","0","10.3389/frai.2023.1157762","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149618938&doi=10.3389%2ffrai.2023.1157762&partnerID=40&md5=fbdcb46b8c28946b4c844f058283674c","Erratum","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85149618938"
"de Aguiar V.; Zhao Y.; Ficek B.N.; Webster K.; Rofes A.; Wendt H.; Frangakis C.; Caffo B.; Hillis A.E.; Rapp B.; Tsapkini K.","de Aguiar, Vânia (56481545300); Zhao, Yi (57202332071); Ficek, Bronte N. (56394402900); Webster, Kimberly (8734051000); Rofes, Adrià (55917698200); Wendt, Haley (57208472244); Frangakis, Constantine (7003829132); Caffo, Brian (35069047000); Hillis, Argye E. (7004956247); Rapp, Brenda (7006701639); Tsapkini, Kyrana (6602810995)","56481545300; 57202332071; 56394402900; 8734051000; 55917698200; 57208472244; 7003829132; 35069047000; 7004956247; 7006701639; 6602810995","Cognitive and language performance predicts effects of spelling intervention and tDCS in Primary Progressive Aphasia","2020","Cortex","124","","","66","84","18","22","10.1016/j.cortex.2019.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076287473&doi=10.1016%2fj.cortex.2019.11.001&partnerID=40&md5=4a3f102805adfa00744ac86a9d1cd998","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85076287473"
"Breining B.L.; Faria A.V.; Tippett D.C.; Stockbridge M.D.; Meier E.L.; Caffo B.; Hermann O.; Friedman R.; Meyer A.; Tsapkini K.; Hillis A.E.","Breining, Bonnie L. (56401203400); Faria, Andreia Vasconcellos (35478593200); Tippett, Donna Clark (6701637595); Stockbridge, Melissa Dawn (56716117800); Meier, Erin L. (56711675900); Caffo, Brian (35069047000); Hermann, Olivia (58093529700); Friedman, Rhonda (7401990643); Meyer, Aaron (56579580800); Tsapkini, Kyrana (6602810995); Hillis, Argye Elizabeth (7004956247)","56401203400; 35478593200; 6701637595; 56716117800; 56711675900; 35069047000; 58093529700; 7401990643; 56579580800; 6602810995; 7004956247","Association of Regional Atrophy With Naming Decline in Primary Progressive Aphasia","2023","Neurology","100","6","","582","594","12","3","10.1212/WNL.0000000000201491","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147536919&doi=10.1212%2fWNL.0000000000201491&partnerID=40&md5=1222fbe295f450597c3392b4b860ab37","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85147536919"
"Wang Z.; Ficek B.N.; Webster K.T.; Herrmann O.; Frangakis C.E.; Desmond J.E.; Onyike C.U.; Caffo B.; Hillis A.E.; Tsapkini K.","Wang, Zeyi (57202333724); Ficek, Bronte N. (56394402900); Webster, Kimberly T. (8734051000); Herrmann, Olivia (57221555039); Frangakis, Constantine E. (7003829132); Desmond, John E. (7005255323); Onyike, Chiadi U. (6602691382); Caffo, Brian (35069047000); Hillis, Argye E. (7004956247); Tsapkini, Kyrana (6602810995)","57202333724; 56394402900; 8734051000; 57221555039; 7003829132; 7005255323; 6602691382; 35069047000; 7004956247; 6602810995","Specificity in Generalization Effects of Transcranial Direct Current Stimulation Over the Left Inferior Frontal Gyrus in Primary Progressive Aphasia","2023","Neuromodulation","26","4","","850","860","10","4","10.1016/j.neurom.2022.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141329881&doi=10.1016%2fj.neurom.2022.09.004&partnerID=40&md5=1192790f148fac7eca170a5fdc517fa4","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85141329881"
"Bu X.; Gao Y.; Liang K.; Bao W.; Chen Y.; Guo L.; Gong Q.; Lu H.; Caffo B.; Mori S.; Huang X.","Bu, Xuan (57204090585); Gao, Yingxue (57204085573); Liang, Kaili (57216374789); Bao, Weijie (57224104334); Chen, Ying (56706872700); Guo, Lanting (7403156762); Gong, Qiyong (55817409800); Lu, Hanzhang (8386439700); Caffo, Brian (35069047000); Mori, Susumu (35418783800); Huang, Xiaoqi (57206599187)","57204090585; 57204085573; 57216374789; 57224104334; 56706872700; 7403156762; 55817409800; 8386439700; 35069047000; 35418783800; 57206599187","Multivariate associations between behavioural dimensions and white matter across children and adolescents with and without attention-deficit/hyperactivity disorder","2023","Journal of Child Psychology and Psychiatry and Allied Disciplines","64","2","","244","253","9","2","10.1111/jcpp.13689","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136505358&doi=10.1111%2fjcpp.13689&partnerID=40&md5=689be4b8d45707df9e6ca6f105b11b5c","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85136505358"
"Mejia A.F.; Nebel M.B.; Barber A.D.; Choe A.S.; Pekar J.J.; Caffo B.S.; Lindquist M.A.","Mejia, Amanda F. (56215449300); Nebel, Mary Beth (34873055300); Barber, Anita D. (8582425200); Choe, Ann S. (36908446600); Pekar, James J. (7003771238); Caffo, Brian S. (35069047000); Lindquist, Martin A. (7007030971)","56215449300; 34873055300; 8582425200; 36908446600; 7003771238; 35069047000; 7007030971","Improved estimation of subject-level functional connectivity using full and partial correlation with empirical Bayes shrinkage","2018","NeuroImage","172","","","478","491","13","24","10.1016/j.neuroimage.2018.01.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041699592&doi=10.1016%2fj.neuroimage.2018.01.029&partnerID=40&md5=e365a0a5e01a0317a04955118d01249c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85041699592"
"Zhang T.; Sun Y.; Li H.; Yan G.; Tanabe S.; Miao R.; Wang Y.; Caffo B.S.; Quigg M.S.","Zhang, Tingting (55729066800); Sun, Yinge (57195222450); Li, Huazhang (57201404378); Yan, Guofen (7202089770); Tanabe, Seiji (57189013735); Miao, Ruizhong (57212032976); Wang, Yaotian (57212038221); Caffo, Brian S. (35069047000); Quigg, Mark S. (7102799047)","55729066800; 57195222450; 57201404378; 7202089770; 57189013735; 57212032976; 57212038221; 35069047000; 7102799047","Bayesian inference of a directional brain network model for intracranial EEG data","2020","Computational Statistics and Data Analysis","144","","106847","","","","3","10.1016/j.csda.2019.106847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075799734&doi=10.1016%2fj.csda.2019.106847&partnerID=40&md5=939ff7d3443b4329ee67851648673ba6","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85075799734"
"Mejia A.F.; Bolin D.; Yue Y.R.; Wang J.; Caffo B.S.; Nebel M.B.","Mejia, Amanda F. (56215449300); Bolin, David (36146882600); Yue, Yu Ryan (35732830500); Wang, Jiongran (57219765944); Caffo, Brian S. (35069047000); Nebel, Mary Beth (34873055300)","56215449300; 36146882600; 35732830500; 57219765944; 35069047000; 34873055300","Template Independent Component Analysis with Spatial Priors for Accurate Subject-Level Brain Network Estimation and Inference","2023","Journal of Computational and Graphical Statistics","32","2","","413","433","20","0","10.1080/10618600.2022.2104289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139134280&doi=10.1080%2f10618600.2022.2104289&partnerID=40&md5=bdc1970a3a3e977b3f32c059adc5097a","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85139134280"
"Zhao Y.; Lindquist M.A.; Caffo B.S.","Zhao, Yi (57202332071); Lindquist, Martin A. (7007030971); Caffo, Brian S. (35069047000)","57202332071; 7007030971; 35069047000","Sparse principal component based high-dimensional mediation analysis","2020","Computational Statistics and Data Analysis","142","","106835","","","","33","10.1016/j.csda.2019.106835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071832837&doi=10.1016%2fj.csda.2019.106835&partnerID=40&md5=e1a379c5aa7a34c224314a16fd170e3a","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85071832837"
"Kross S.; Peng R.D.; Caffo B.S.; Gooding I.; Leek J.T.","Kross, Sean (57191953476); Peng, Roger D. (8297055600); Caffo, Brian S. (35069047000); Gooding, Ira (55488736900); Leek, Jeffrey T. (8558142900)","57191953476; 8297055600; 35069047000; 55488736900; 8558142900","The Democratization of Data Science Education","2020","American Statistician","74","1","","1","7","6","31","10.1080/00031305.2019.1668849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074567757&doi=10.1080%2f00031305.2019.1668849&partnerID=40&md5=4efdeb74b140e1a57860f49f2542163a","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85074567757"
"Zhao Y.; Nebel M.B.; Caffo B.S.; Mostofsky S.H.; Rosch K.S.","Zhao, Yi (57223021058); Nebel, Mary Beth (34873055300); Caffo, Brian S. (35069047000); Mostofsky, Stewart H. (7003584880); Rosch, Keri S. (55695634800)","57223021058; 34873055300; 35069047000; 7003584880; 55695634800","Beyond Massive Univariate Tests: Covariance Regression Reveals Complex Patterns of Functional Connectivity Related to Attention-Deficit/Hyperactivity Disorder, Age, Sex, and Response Control","2022","Biological Psychiatry Global Open Science","2","1","","8","16","8","4","10.1016/j.bpsgos.2021.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126907854&doi=10.1016%2fj.bpsgos.2021.06.003&partnerID=40&md5=b6802512bbd792c7cd19e6e113b25081","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85126907854"
"Tang B.; Levine M.; Adamek J.H.; Wodka E.L.; Caffo B.S.; Ewen J.B.","Tang, Bohao (57221339990); Levine, Michael (59272878600); Adamek, Jack H. (57212586680); Wodka, Ericka L. (14632846000); Caffo, Brian S. (35069047000); Ewen, Joshua B. (14007607000)","57221339990; 59272878600; 57212586680; 14632846000; 35069047000; 14007607000","Evaluating causal psychological models: A study of language theories of autism using a large sample","2023","Frontiers in Psychology","14","","1060525","","","","4","10.3389/fpsyg.2023.1060525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149824200&doi=10.3389%2ffpsyg.2023.1060525&partnerID=40&md5=157167c56692ae184b4324701a8324b2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85149824200"
"Nath T.; Caffo B.; Wager T.; Lindquist M.A.","Nath, Tanmay (57216889270); Caffo, Brian (35069047000); Wager, Tor (6603627020); Lindquist, Martin A. (7007030971)","57216889270; 35069047000; 6603627020; 7007030971","A machine learning based approach towards high-dimensional mediation analysis","2023","NeuroImage","268","","119843","","","","8","10.1016/j.neuroimage.2022.119843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147782916&doi=10.1016%2fj.neuroimage.2022.119843&partnerID=40&md5=40730196765517e94192b45a38c7a647","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147782916"
"McCoy R.G.; Ngufor C.; Van Houten H.K.; Caffo B.; Shah N.D.","McCoy, Rozalina G. (55293516000); Ngufor, Che (36802355600); Van Houten, Holly K. (8709515400); Caffo, Brian (35069047000); Shah, Nilay D. (35249316000)","55293516000; 36802355600; 8709515400; 35069047000; 35249316000","Trajectories of Glycemic Change in a National Cohort of Adults with Previously Controlled Type 2 Diabetes","2017","Medical Care","55","11","","956","964","8","16","10.1097/MLR.0000000000000807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031817336&doi=10.1097%2fMLR.0000000000000807&partnerID=40&md5=dbbd747981ad7efa6c7755c19ec9a688","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85031817336"
"Steinway S.N.; Caffo B.S.; Akshintala V.S.","Steinway, Steven N. (36145463900); Caffo, Brian S. (35069047000); Akshintala, Venkata S. (55560085500)","36145463900; 35069047000; 55560085500","Reply to Chen et al","2024","Endoscopy","56","7","","554","","","0","10.1055/a-2292-9187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197170255&doi=10.1055%2fa-2292-9187&partnerID=40&md5=565e361d61e83217a593f0c09007cc69","Letter","Final","","Scopus","2-s2.0-85197170255"
"Huang Q.; Tang B.; Romero J.C.; Yang Y.; Elsayed S.K.; Pahapale G.; Lee T.-J.; Pantoja I.E.M.; Han F.; Berlinicke C.; Xiang T.; Solazzo M.; Hartung T.; Qin Z.; Caffo B.S.; Smirnova L.; Gracias D.H.","Huang, Qi (57206683147); Tang, Bohao (57221339990); Romero, July Carolina (57201298431); Yang, Yuqian (57218189194); Elsayed, Saifeldeen Khalil (57846009800); Pahapale, Gayatri (57211977831); Lee, Tien-Jung (57846236000); Pantoja, Itzy E. Morales (57211919984); Han, Fang (55377043500); Berlinicke, Cynthia (26535546900); Xiang, Terry (57845785600); Solazzo, Mallory (57847115100); Hartung, Thomas (7005429459); Qin, Zhao (31367553500); Caffo, Brian S. (35069047000); Smirnova, Lena (55694387200); Gracias, David H. (6701384299)","57206683147; 57221339990; 57201298431; 57218189194; 57846009800; 57211977831; 57846236000; 57211919984; 55377043500; 26535546900; 57845785600; 57847115100; 7005429459; 31367553500; 35069047000; 55694387200; 6701384299","Shell microelectrode arrays (MEAs) for brain organoids","2022","Science Advances","8","33","eabq5031","","","","72","10.1126/sciadv.abq5031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136045593&doi=10.1126%2fsciadv.abq5031&partnerID=40&md5=e898cbcd832e0918ecb11c4b03258017","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136045593"
"Al Ammary F.; Yu S.; Muzaale A.D.; Segev D.L.; Liyanage L.; Crews D.C.; Brennan D.C.; El-Meanawy A.; Alqahtani S.; Atta M.G.; Levan M.L.; Caffo B.S.; Welling P.A.; Massie A.B.","Al Ammary, Fawaz (6503930901); Yu, Sile (57208648222); Muzaale, Abimereki D. (35739114000); Segev, Dorry L. (57532670400); Liyanage, Luckmini (57205146424); Crews, Deidra C. (24830017100); Brennan, Daniel C. (7103174842); El-Meanawy, Ashraf (8858459000); Alqahtani, Saleh (21741991200); Atta, Mohamed G. (7005733556); Levan, Macey L. (57219839438); Caffo, Brian S. (35069047000); Welling, Paul A. (7005430624); Massie, Allan B. (56311894300)","6503930901; 57208648222; 35739114000; 57532670400; 57205146424; 24830017100; 7103174842; 8858459000; 21741991200; 7005733556; 57219839438; 35069047000; 7005430624; 56311894300","Long-term kidney function and survival in recipients of allografts from living kidney donors with hypertension: a national cohort study","2021","Transplant International","34","8","","1530","1541","11","6","10.1111/tri.13947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109388213&doi=10.1111%2ftri.13947&partnerID=40&md5=e41574c9a56726c76a6711d83c7e06f4","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85109388213"
"Ngufor C.; Van Houten H.; Caffo B.S.; Shah N.D.; McCoy R.G.","Ngufor, Che (36802355600); Van Houten, Holly (8709515400); Caffo, Brian S. (35069047000); Shah, Nilay D. (35249316000); McCoy, Rozalina G. (55293516000)","36802355600; 8709515400; 35069047000; 35249316000; 55293516000","Mixed effect machine learning: A framework for predicting longitudinal change in hemoglobin A1c","2019","Journal of Biomedical Informatics","89","","","56","67","11","68","10.1016/j.jbi.2018.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057830461&doi=10.1016%2fj.jbi.2018.09.001&partnerID=40&md5=72e501f5d07936249bc52a5b64edb13f","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85057830461"
